checkout,relative_report,bytes,sha256,scope,decision
Earth-Remote-Sensing-Rapid-Response-,MARS_PAPER_RESIDUAL_FOLD0_SEED606.md,463,4d747bf8d4899f75b887e96b6c27197ac4c97d6ff1cea008fa331d6f393106c8,,
Earth-Remote-Sensing-Rapid-Response-,mars_paper_residual_fold0_trust_region.json,85309,bb9763a9bdbf0ddd14c3e1c718af9bceff47e0a1c6f04a4749833968368b79b5,fold-0 development architecture selection; fold 1 and paper test not loaded,Reject the trust-region blend on fold 0; proceed to source-aligned fitting.
Earth-Remote-Sensing-Rapid-Response-,MARS_PAPER_RESIDUAL_FOLD0_TRUST_REGION.md,845,ece235bc84aecae7b66be658060a8993ecdd264205db4cce0bfb80f97a9c26a1,,
Earth-Remote-Sensing-Rapid-Response-,mars_paper_residual_fold1_seed606_epoch7_training.json,7025,0dad5d136065ff425e020726b1e0bbc29199d16f7b100a342c406d8ed7888db3,site-held architecture development; sealed paper test not loaded,Fixed epoch-7 fold-1 residual trained without reading fold-1 labels; the frozen end-to-end confirmation remains sealed.
Earth-Remote-Sensing-Rapid-Response-,MARS_PAPER_RESIDUAL_FOLD1_SEED606_EPOCH7_TRAINING.md,239,fe15cd2a9a5ecf75b2e597404d588e5ff6ed31412326e4b8c97e5ac61d690e19,,
Earth-Remote-Sensing-Rapid-Response-,mars_paper_residual_fold1_trust_analysis.json,131612,6d06fde3790cc5e0cc1f0039f256ec5dd2acaeca86ae990bee5679b701f6efeb,fold-1 development architecture analysis; paper test not loaded,Reject the trust-region blend on development fold 1.
Earth-Remote-Sensing-Rapid-Response-,MARS_PAPER_RESIDUAL_FOLD1_TRUST_ANALYSIS.md,1096,c4c1aa561670272e26394a5fe657d9ce515af7afa6f2d169a0dce80cec61b337,,
Earth-Remote-Sensing-Rapid-Response-,mars_paper_residual_smoke.json,8813,eec55ac91bee95a9d92dd51e64cb2da7fb8a0b0cbfbccc1341d994e25d3f52ea,site-held architecture development; sealed paper test not loaded,Smoke execution only; this result cannot promote an architecture.
Earth-Remote-Sensing-Rapid-Response-,MARS_PAPER_RESIDUAL_SMOKE.md,431,d275e7e52d1b1915cff762ba00bf3fc4e003d9264e39ff3e7e9807c62698841b,,
Earth-Remote-Sensing-Rapid-Response-,mars_paper_residual_smoke_teacher_floor.json,20357,bb40571fc5085e97027e2f69c225bad82be2e41fec6a695ec5f9a4758837b25e,site-held architecture development; sealed paper test not loaded,Smoke execution only; this result cannot promote an architecture.
Earth-Remote-Sensing-Rapid-Response-,MARS_PAPER_RESIDUAL_SMOKE_TEACHER_FLOOR.md,431,6a0bc14c212cff9c53bfc20ee794946a5aab8961a1b65c725a01ca753d823b46,,
Earth-Remote-Sensing-Rapid-Response-,mars_paper_v3_development_protocol.json,53233,f2481b5a35c8b1a5dd096974e481cfea593fe7b831cfeb4428e6bad324077ab3,sealed-test-blind mixed-sensor successor development,
Earth-Remote-Sensing-Rapid-Response-,MARS_PAPER_V3_DEVELOPMENT_PROTOCOL.md,1045,63ebd4b7fca9c5577fc8ffb02ed52e454a2cc24ddc1728eaea45f421ea4fa514,,
Earth-Remote-Sensing-Rapid-Response-,mars_physical_patch_transfer_pilot.json,42023,4a0425da9c6186a7b803c3543bb94d1c3bdb286baedc874e7f9be1aa0888e117,fold-3/fold-4 cross-fit of a 640 m source-invariant local plume detector trained with MARS and MARS-test-disjoint MethaneS2CM data,"Reject this pilot without opening fold 2, external development, or the paper test."
Earth-Remote-Sensing-Rapid-Response-,MARS_PHYSICAL_PATCH_TRANSFER_PILOT.md,458,9bdf0a1baeb06b3c446639f83a776150b8bf36a17919753673d3f8f51ecaa481,,
Earth-Remote-Sensing-Rapid-Response-,mars_physics_guided_teacher_balanced_pilot.json,6832,fd6dcbb78239f37029f78b3169c7b87cec4c2cce272febe60d00b6ac7c9e65af,balanced-request physics-guided released-U-Net adapter v2 pilot,Reject balanced adapter pilot before full cross-fit or external scoring.
Earth-Remote-Sensing-Rapid-Response-,MARS_PHYSICS_GUIDED_TEACHER_BALANCED_PILOT.md,1751,0808285b2d5cda8ed48ee054bbe7234225b1b07b787dd35521f1e3e1a3bce671,,
Earth-Remote-Sensing-Rapid-Response-,mars_physics_guided_teacher_pilot.json,18676,aa98f3111ea45c072f300f201616985145920d242557086c8466135acfb8efc8,development fold-2 physics-guided released-U-Net adapter pilot,Reject adapter pilot before full cross-fit or external scoring.
Earth-Remote-Sensing-Rapid-Response-,MARS_PHYSICS_GUIDED_TEACHER_PILOT.md,1316,cec174421aed68477773de4874ba0621b9f0658845751af492906c9480b40279,,
Earth-Remote-Sensing-Rapid-Response-,mars_pilot_baselines.json,19422,59d732e2116e1ab384428acb39311feb8dc3864f0cbb2c937c564542617384e6,contract_smoke_test_not_accuracy_claim,
Earth-Remote-Sensing-Rapid-Response-,MARS_PILOT_BASELINES.md,1931,e1d72cf4399911579969cc61cd1a73a7fd978d8268715ac6ae4d0517cc5c1552,,
Earth-Remote-Sensing-Rapid-Response-,mars_prior_reference_complementarity_folds34.json,16461,528a45f70340867fceac98ba193ae478276b5e0d20883a9e952561e9ba6011d0,,FAIL: retire the prior-reference architecture before model fitting.
Earth-Remote-Sensing-Rapid-Response-,MARS_PRIOR_REFERENCE_COMPLEMENTARITY_FOLDS34.md,1092,a4266e033ade10e44d4a6ba12fe6111d40a78a33dcbefd4f5848726e41cb5297,,
Earth-Remote-Sensing-Rapid-Response-,mars_prithvi_100m_cls_probe.json,74653,d5cd5ad6457d0234f186ac42b638c61886df77c3c9003eb566a7f4e1897ad6e9,folds-3/4 cross-fit viability test of a frozen Prithvi-EO-2.0-100M-TL CLS probe fused with the Gaussian+DOFA champion,Reject Prithvi-100M CLS fusion before confirmation or external scoring.
Earth-Remote-Sensing-Rapid-Response-,MARS_PRITHVI_100M_CLS_PROBE.md,335,e7f5e1cf7170b5e0259addb847145a3b70d953b096d5fee3ba4df9230bf819b4,,
Earth-Remote-Sensing-Rapid-Response-,mars_prithvi_100m_cls_probe_smoke.json,185,bcf185a28d98db52bb8d56ba15b2c3352110086b9f5996f14fc80b8b697c9a58,finite Prithvi-100M probe smoke; no held metric,
Earth-Remote-Sensing-Rapid-Response-,mars_prithvi_domain_adaptive_v1_superseded.json,1580,18b8070d638dce61bdd51e2295ceac3d79cd9d93b27f2d432ac165c32ccc6b22,,
Earth-Remote-Sensing-Rapid-Response-,MARS_PRITHVI_DOMAIN_ADAPTIVE_V1_SUPERSEDED.md,820,86773a96492f4e6e3bc989854c936de195d75ed337834e8fa0c21c3d1efeecb9,,
Earth-Remote-Sensing-Rapid-Response-,mars_prithvi_domain_adaptive_v2.json,37712,2e3fd4d8ae0e4d01915e4c89ad5953f6d80ddae5dd27978b64ae789f82be5638,strict MARS folds3/4 cross-fit; no folds0/1/2 or official data,REJECT
Earth-Remote-Sensing-Rapid-Response-,MARS_PRITHVI_DOMAIN_ADAPTIVE_V2.md,2658,099579aff88c0b6b52cc0d2286e0cc68db79374a3a969608165c515647d6f595,,
Earth-Remote-Sensing-Rapid-Response-,mars_prithvi_lora_scene_model.json,53872,0a45863d3192d363550d1a16609fc39a595e1f61a0947460448efd4f60fd0dcd,development-only patch-supervised Prithvi LoRA pilot; no fresh or paper inputs,Reject LoRA pilot before external scoring.
Earth-Remote-Sensing-Rapid-Response-,MARS_PRITHVI_LORA_SCENE_MODEL.md,1356,9e5ffeb021f04e452a425e91ef1dcc32505613b01307e16ffbe181b009cb7c27,,
Earth-Remote-Sensing-Rapid-Response-,mars_prithvi_physical_scene_probe_folds34.json,11371,f12a36af99d6b399f2292d45d68cd93e446220388aedea0f9936315bf76e2bcd,development-only physical-radiometry Prithvi selection on folds 3/4,Reject the physical-radiometry Prithvi candidate before fold-2 extraction.
Earth-Remote-Sensing-Rapid-Response-,MARS_PRITHVI_PHYSICAL_SCENE_PROBE_FOLDS34.md,699,2f56f55fc771a499f97f82127044df819d27a19e6e90e63add3ed2a05cc596a4,,
Earth-Remote-Sensing-Rapid-Response-,mars_prithvi_scene_probe.json,43717,7b8c935bba06feaefd38559175f4e25474687490547eaa3340ec04b502d2750d,development-only Prithvi transfer probe; paper test not loaded,Freeze the Prithvi scene complement for one transparent paper benchmark.
Earth-Remote-Sensing-Rapid-Response-,MARS_PRITHVI_SCENE_PROBE.md,723,772d18de3eabe8f0febef6931465bb28c61cae02e33f6690a66ff3c677263b88,,
Earth-Remote-Sensing-Rapid-Response-,mars_prithvi_scene_probe_paper_posttest.json,7720,21f905944c24c119b5412fe6d2e626353f07381d3866811607d92492c25bcc89,transparent post-test Prithvi scene-probe replay on exact paper comparator,Reject the Prithvi complement as the final successor; at least one exact paper gate fails.
Earth-Remote-Sensing-Rapid-Response-,MARS_PRITHVI_SCENE_PROBE_PAPER_POSTTEST.md,723,a9023c67ac1853a627e5d621bacc2ea4929d3d17ed2b5417359fb99a3353a5c1,,
Earth-Remote-Sensing-Rapid-Response-,mars_prithvi_spatial_head.json,21376,77507f57de075a7b47adf36831d93830900db51062484ee48765094dea1a3f2f,two-seed five-fold spatial Prithvi development experiment; paper cache not loaded,Reject the spatial Prithvi head before paper scoring.
Earth-Remote-Sensing-Rapid-Response-,MARS_PRITHVI_SPATIAL_HEAD.md,215,3d72efa10803766bb9ae228f3bf37842e3f4f4198b0355ecde6b6f419ae1191c,,
Earth-Remote-Sensing-Rapid-Response-,mars_protected_bisensor_expanded_unep.json,49344,3e70513986192dda3b7aadc8feed6a5b12ce6e11eaaef2691e9deb7859efc96c,controlled fold-3/fold-4 repeat of recall-protected bi-sensor anchored adaptation with the expanded 160-row real UNEP auxiliary manifest,"Reject this architecture before external development, fold 2, or official-test scoring."
Earth-Remote-Sensing-Rapid-Response-,MARS_PROTECTED_BISENSOR_EXPANDED_UNEP.md,585,7d8b54228e69f402781fd5dd3cbdcf0fb6d6255020dc0e06cf8a3f93962ca623,,
Earth-Remote-Sensing-Rapid-Response-,mars_protected_bisensor_expanded_unep_cache_repeat.json,49986,08f5ed7dbf9c7085f9393b37fdb1fd34fcdb673e82ad41225544f00d373f54da,same-seed replication of the expanded-UNEP protected cross-fit with a compact identity-aligned scene-score cache for preregistered independent-signal fusion,"Reject this architecture before external development, fold 2, or official-test scoring."
Earth-Remote-Sensing-Rapid-Response-,MARS_PROTECTED_BISENSOR_EXPANDED_UNEP_CACHE_REPEAT.md,585,d0bcfcd387c188c98344d6950a54095f6060b0803de8170aee61e86ee2c08618,,
Earth-Remote-Sensing-Rapid-Response-,mars_protected_bisensor_expanded_unep_fold2_cache.json,23710,a801b317c3f7690cca5d1afad283c77a95700ade435738378fa859afb4ac5b26,single new-seed anchored-U-Net endpoint fit on folds 3+4 and scored once on fold 2 for the fixed protected ensemble confirmation,"Reject this architecture before external development, fold 2, or official-test scoring."
Earth-Remote-Sensing-Rapid-Response-,MARS_PROTECTED_BISENSOR_EXPANDED_UNEP_FOLD2_CACHE.md,585,cd5119ebf20fc18526935f8db8d2d1c1256df7075c770fa01d88239ace92da53,,
Earth-Remote-Sensing-Rapid-Response-,mars_protected_bisensor_finetune_pilot.json,49354,0c3e2f2253316c714f1b58f39092bf6cc9e5b445823a46be27a5b1e1ebd818af,fold-3/fold-4 cross-fit of recall-protected bi-sensor fusion over weight-anchored full released-U-Net adaptation,"Reject this architecture before external development, fold 2, or official-test scoring."
Earth-Remote-Sensing-Rapid-Response-,MARS_PROTECTED_BISENSOR_FINETUNE_PILOT.md,585,4c00de243b709141a2bfcd56df82ac8cd99b35ac1a64e223cd2f9305b818d279,,
Earth-Remote-Sensing-Rapid-Response-,mars_recall_anchor_diagnostic.json,9725,342844238687f122bbabb3e963c8d98d829f5fc6a91c95dd6087475b493824d9,development-only complementarity audit for a recall-anchored dual-expert successor,continue_to_recall_anchored_architecture
Earth-Remote-Sensing-Rapid-Response-,MARS_RECALL_ANCHOR_DIAGNOSTIC.md,1306,78fd32ab71c7d65f2e024a818bf62236c0e90e693ab290b07cdc8cf09291d125,,
Earth-Remote-Sensing-Rapid-Response-,mars_released_model_baseline.json,3528,4b0d59c3efb022e3fbee1c2c78b25dab9b1aff981b4720a3ae65c5cb16b83af1,released_marss2l_on_frozen_strict_spatial_development_cohort,
Earth-Remote-Sensing-Rapid-Response-,MARS_RELEASED_MODEL_BASELINE.md,872,904606c22a09d3428117e85de5216d0752c6a75d40be63bec03f110023558428,,
Earth-Remote-Sensing-Rapid-Response-,mars_released_model_full_strict_baseline.json,4047,433301db9591a10d6f702fb31b9fc34992f2704c1d074a8e897b71fe6c83c653,released_mars-s2l_on_frozen_full_strict_spatial_cohort,
Earth-Remote-Sensing-Rapid-Response-,MARS_RELEASED_MODEL_FULL_STRICT_BASELINE.md,880,c25d99cf0df5e249eb22b0fbbd32526b1d277f47c3454161fad6eefe2304a114,,
Earth-Remote-Sensing-Rapid-Response-,mars_residual_endpoint_blend_fold0.json,141735,bd5b6e6aa12bb683ab4431b4538014efb852875c4390c3a83bdf9f15951806eb,fold-0 development architecture selection; fold 1 and paper test not loaded,Reject the retained endpoint blend on fold 0.
Earth-Remote-Sensing-Rapid-Response-,MARS_RESIDUAL_ENDPOINT_BLEND_FOLD0.md,1087,b25b4e0d10e6ca4bbb4ced5c58d62698a325675543f544db26a30f27e604018b,,
Earth-Remote-Sensing-Rapid-Response-,mars_rex_spatial_classifier.json,20886,008df042388e601740f3c24088efda9356da38dea5eb542b8d7ce52409230d37,two-seed five-fold V-REx spatial development experiment; paper cache not loaded,Reject V-REx spatial model before paper scoring.
Earth-Remote-Sensing-Rapid-Response-,MARS_REX_SPATIAL_CLASSIFIER.md,239,c3d9cad68e4220846efce7e6c3f118314fe47063131c8a01c50c7702c69636db,,
Earth-Remote-Sensing-Rapid-Response-,mars_robust_prithvi_ranker.json,111849,160f042fde8662020fe5b3fd6ba02e04301aea36dc6a11df1ed86bfb282c0f3b,development-only worst-domain pairwise-AUC Prithvi ranker; no fresh or paper inputs,Reject robust Prithvi ranker before fresh or paper scoring.
Earth-Remote-Sensing-Rapid-Response-,MARS_ROBUST_PRITHVI_RANKER.md,365,c5d05971fc932f27ca90691416cee4437f6a94c16465043899052d32e8334a38,,
Earth-Remote-Sensing-Rapid-Response-,mars_robust_site_template_ranker.json,142719,16a3928c9ea7dcc3f25e2ba3c62fededc231655e0436c3d35d6eb2e4006e8a88,fold-3/fold-4 robust site-history crossfit; no other outcome partition loaded,Reject robust site-template ranking before fold-2 access.
Earth-Remote-Sensing-Rapid-Response-,MARS_ROBUST_SITE_TEMPLATE_RANKER.md,438,bfdc43ba547fdea08e336298961f2b656543c9a978753b34657ea7e93ae9e546,,
Earth-Remote-Sensing-Rapid-Response-,mars_scene_domain_routing_confirmation.json,20236,fd4548ce5691b505c7f67126ab60eb39f256ece669fbb1b224e785ff8cce2e14,post-test diagnosed rule reverse-validated on development folds; paper labels not loaded by this tool,Reject the post-test scene routing rule because development reverse validation failed.
Earth-Remote-Sensing-Rapid-Response-,MARS_SCENE_DOMAIN_ROUTING_CONFIRMATION.md,584,31ca084efa9a0bd58a28a820a34826bc05c9aaef385ecfaf43e4cb7676c2a684,,
Earth-Remote-Sensing-Rapid-Response-,mars_scene_gated_masks.json,67519,c1e5a1497abebba80d42898a8165b30fd255ff252478a0ee1fd90fd32456a51c,development-only cross-fitted scene-gated masks; paper test not loaded,Freeze the scene-gated mask rule for one transparent post-test paper-cache replay.
Earth-Remote-Sensing-Rapid-Response-,MARS_SCENE_GATED_MASKS.md,857,58b1fd4d38ab55a0aa430b789e86823e2262d3b9b0c82ff7436e7ddcfe61786c,,
Earth-Remote-Sensing-Rapid-Response-,mars_scene_gated_spatial_paper_posttest.json,8382,bc05836a18b1f1cd795a7bd3223849290d0b20a3d3f0fad7b1e30a53731fd5d0,transparent post-test scene-gated spatial successor on exact paper cache,"Dense segmentation now passes both exact paper views, but at least one scene-level superiority gate remains unresolved."
Earth-Remote-Sensing-Rapid-Response-,MARS_SCENE_GATED_SPATIAL_PAPER_POSTTEST.md,810,e34d607ad4ecc437c901eacf86e8584f34933673bcf9876f8d5a18649ef9dba7,,
Earth-Remote-Sensing-Rapid-Response-,mars_scene_ranker_fold0.json,4241,02e130c701c14c0739263e8e6a2b0c813711a5cdb5de91dd8792e74f92f0a043,one-shot fold-0 architecture selection; fold 1 and paper test not loaded,Reject the frozen scene-head architecture on fold 0.
Earth-Remote-Sensing-Rapid-Response-,MARS_SCENE_RANKER_FOLD0.md,421,f4ce6e85cea9918f3c20972adf048e4967c446710822ae7919b3b31c39b97880,,
Earth-Remote-Sensing-Rapid-Response-,mars_scene_ranker_inner_fold2.json,166583,20c82ea36024dbaa5f1fd56673a139a63945b07c1ade4a706acbd3cda2f5fcec,"inner selection: train folds 3-4, validate fold 2; folds 0/1 and paper test not loaded","Freeze this scene head, refit it on folds 2-4, then evaluate fold 0 once."
Earth-Remote-Sensing-Rapid-Response-,MARS_SCENE_RANKER_INNER_FOLD2.md,396,e2e9694ceab8ed1b93307366461783435ba22a1ba5190be771018f2e7df349da,,
Earth-Remote-Sensing-Rapid-Response-,mars_scene_stacker_v3.json,91225,2b999787c27e3a58fe5ba3b9be891b6ea0aaa43b46a0661e08151d3fa3dc4dff,development only; paper-test labels and scores are not loaded,Reject the stacker before any paper-test evaluation.
Earth-Remote-Sensing-Rapid-Response-,MARS_SCENE_STACKER_V3.md,671,e5b5ae4bbce66dac4bc145093d9ca0d2a757a6bbf837a418da51c399cf8a5478,,
Earth-Remote-Sensing-Rapid-Response-,mars_scene_stacker_v3_paper_posthoc.json,6505,1fffa2fc4cf5ab61ef4f6a1c64a7cb155f2a4c8f4adf3320e0257a0729f40d4d,post-test diagnosis of a development-rejected stacker; not confirmation evidence,Reject the stacker; it does not solve the exact paper scene gates.
Earth-Remote-Sensing-Rapid-Response-,MARS_SCENE_STACKER_V3_PAPER_POSTHOC.md,494,9c19e66a9aeeb1bbfe0e42adf65267c737dbbb491dd3359c45e21fe43113184c,,
Earth-Remote-Sensing-Rapid-Response-,mars_selective_proposal_transformer_folds34.json,18250,24467dc3069ce19f405a6e821b2f84089217a5fbd48d981ab0a3f2e3d5ef15f7,"two-fold, two-seed selective proposal-verifier transformer on authorized MARS folds 3/4",reject_selective_proposal_transformer
Earth-Remote-Sensing-Rapid-Response-,MARS_SELECTIVE_PROPOSAL_TRANSFORMER_FOLDS34.md,408,3a3343dc058613fd070f9f9f275440261f0b3969b3b8e25123a8f3990d076c00,,
Earth-Remote-Sensing-Rapid-Response-,mars_selective_proposal_transformer_smoke.json,381,7b05410056f4a5a5d08bf24f3a3ab266c3d78849870639b6416642a4669b8fbe,,
Earth-Remote-Sensing-Rapid-Response-,mars_sensor_mask_thresholds_confirmation.json,5641,a93a38d43eb37af661744ddebd38b5b7f62fa31d297fbea14e8606a84b1b8781,all development folds; paper test not loaded,Advance the frozen sensor-specific mask rule to a transparent post-test benchmark evaluation.
Earth-Remote-Sensing-Rapid-Response-,MARS_SENSOR_MASK_THRESHOLDS_CONFIRMATION.md,627,400e676c59aaba78ec598233f1ee8f8a774af2e0f955d6a6ae5946c2cf1483c4,,
Earth-Remote-Sensing-Rapid-Response-,mars_simulation_augmented_counterfactual_ranker_folds34.json,120926,2a3c5ade34816d88567bfe7c467e817fef7dff3ee33cbfb6fe38199290209b6f,fold-3/fold-4 honest cross-fit with fit-fold-only same-background simulation,Reject same-background simulation augmentation before fold-0/1/2 or external extraction.
Earth-Remote-Sensing-Rapid-Response-,MARS_SIMULATION_AUGMENTED_COUNTERFACTUAL_RANKER_FOLDS34.md,325,002dcfbc7c5d582e619266ad6d3eb85e6e08222fa6f0c6cbc48e6a75d6bce91b,,
Earth-Remote-Sensing-Rapid-Response-,mars_site_relative_spatial_classifier.json,38207,c2b6695dbe24f0b5bc097d89c6fa6332c2af93441079cd55bec99e77aeeb820f,"development only; paper-test labels, scores, and imagery are not loaded",Freeze the site-relative spatial model for one transparent exact-paper replay.
Earth-Remote-Sensing-Rapid-Response-,MARS_SITE_RELATIVE_SPATIAL_CLASSIFIER.md,787,2a479e1ef27dab474fd2761bee181e68c741766499c3d8a7edbe56d0fb9d7343,,
Earth-Remote-Sensing-Rapid-Response-,mars_site_relative_spatial_development_scores.json,2029,1e244406684d07fcbecf62c607d2721cb16e121b77d11eb01a1b9d1fdb338bb6,label-free score reproduction on authorized development folds only,
Earth-Remote-Sensing-Rapid-Response-,mars_site_relative_spatial_paper_posttest.json,8019,7d99569bb915baa456741055a1309aceb550313662a747612c1c65ce28b3d19e,transparent post-test site-relative spatial replay on exact paper comparator,Reject the site-relative spatial model as the final successor; at least one exact paper gate fails.
Earth-Remote-Sensing-Rapid-Response-,MARS_SITE_RELATIVE_SPATIAL_PAPER_POSTTEST.md,770,61379de4a19c3ff093136dfa7ee9b04372172dcc747a5a105bb895adae061b5a,,
Earth-Remote-Sensing-Rapid-Response-,mars_site_risk_prior.json,341264,108b853371b8e348de3b492d340359724fd1081b616c140f3e723d986c0c59b9,development-only cross-site risk prior; exact paper cache not loaded,Reject the cross-site risk prior before fresh or paper evaluation.
Earth-Remote-Sensing-Rapid-Response-,MARS_SITE_RISK_PRIOR.md,217,fce03d46c283af2208b2678fe0879f3efb088d5bdc6e4d1d18a1f14b08fe5a7a,,
Earth-Remote-Sensing-Rapid-Response-,mars_source_aligned_fold0_seed707.json,86260,29ac72c9c7f2a83c792571ea2c30026816c76242c5aa21904dcf05b36bfb5237,site-held development; fold 1 and paper test not loaded,Reject source-aligned residual on fold 0.
Earth-Remote-Sensing-Rapid-Response-,MARS_SOURCE_ALIGNED_FOLD0_SEED707.md,383,757372693ee120e79cd5389a601e6ecc9b83a67f25c63e04ffbd0f1eb38e28c6,,
Earth-Remote-Sensing-Rapid-Response-,mars_source_aligned_smoke_seed707.json,19503,380c4dd47b0eae96546d78282803081922d5ed70620766abf6f842b1a209b214,site-held development; fold 1 and paper test not loaded,Smoke only; no promotion.
Earth-Remote-Sensing-Rapid-Response-,MARS_SOURCE_ALIGNED_SMOKE_SEED707.md,349,e188946528932aff170bb79c5b64053b18dfd6f6aa34e652054958c51081185b,,
Earth-Remote-Sensing-Rapid-Response-,mars_spatial_hard_ranker.json,576732,55726830efa06f98339ecc5df662a124f7bc8a504c34d974589734b54842435e,development only; paper-test labels and imagery are not loaded,Freeze the hard ranker for a transparent post-test paper benchmark.
Earth-Remote-Sensing-Rapid-Response-,MARS_SPATIAL_HARD_RANKER.md,827,9b788a6df3727e25d644fa849e8db6418872c5abeacfe290ba144c775d8c6565,,
Earth-Remote-Sensing-Rapid-Response-,mars_spatial_hard_ranker_paper_posttest.json,7503,f9cbe235c7f05fa830001df264e8d1942c61ecc57aea2ace661855139aa9b577,transparent post-test development evaluation on exact paper rows and comparator,At least one exact paper superiority gate remains unresolved.
Earth-Remote-Sensing-Rapid-Response-,MARS_SPATIAL_HARD_RANKER_PAPER_POSTTEST.md,630,a34680fc50b4b2d4073b8e913ed7a5f417f19a1c18a5cd0aa964943fbaf8f1c3,,
Earth-Remote-Sensing-Rapid-Response-,mars_spatial_prithvi_calibration.json,3520,b92e60d900e511fa197a262ee5f24bcda9eff5524468357a43fbc0439c83a6df,development-only monotone negative-logit calibration,Reject calibration before fresh re-evaluation.
Earth-Remote-Sensing-Rapid-Response-,mars_spatial_prithvi_ensemble.json,103832,6cf8b8da7a63d8a124137def4fdc408f02f84a9858adfda206614c3cc2213ff1,development-only non-temporal representation ensemble; paper cache not loaded,Freeze the spatial-Prithvi ensemble for fresh safety evaluation.
Earth-Remote-Sensing-Rapid-Response-,MARS_SPATIAL_PRITHVI_ENSEMBLE.md,235,ae08a31399cd98fe19c43919b1267eabaadae16154c4990f07952b91dd2a8ec0,,
Earth-Remote-Sensing-Rapid-Response-,mars_spatial_prithvi_ensemble_paper_posttest.json,11496,c9ad10c0cb0ba6314b44935829187712d450c5bf74dca02de9d5f3005e4827f9,transparent post-test calibrated spatial-Prithvi ensemble replay on exact MARS-S2L v3 comparator,The frozen ensemble does not beat the exact MARS-S2L v3 comparator on every required gate.
Earth-Remote-Sensing-Rapid-Response-,MARS_SPATIAL_PRITHVI_ENSEMBLE_PAPER_POSTTEST.md,882,ebc469f11d568f3c47db55d86f416cd3793a74509f2dc5420b8a94cea653b89d,,
Earth-Remote-Sensing-Rapid-Response-,mars_spatial_prithvi_negative_cdf_calibration.json,5171,334feb1937edab7b6949c2bcb89ad68508f0c35a274081defe17da3c345dd1b6,development-only negative empirical-CDF dominance calibration,Freeze negative-CDF calibrated ensemble for transparent fresh replay.
Earth-Remote-Sensing-Rapid-Response-,mars_spatial_prithvi_tail_calibration.json,4617,30b81690ac4c28322e25496091391e6b2bb97e06446bcf3fcf28f3f95a2f263b,development-only monotone p95 and exact-tail calibration,Freeze tail-calibrated ensemble for transparent fresh safety replay.
Earth-Remote-Sensing-Rapid-Response-,mars_spatial_scene_classifier.json,462000,dfeba0d4e8dde28ae880077c0db2010ccda5c57f58d293f4d3f834b541605c22,development only; paper-test labels and imagery are not loaded,Freeze the spatial classifier for a transparent post-test paper benchmark.
Earth-Remote-Sensing-Rapid-Response-,MARS_SPATIAL_SCENE_CLASSIFIER.md,797,36a4987288f37d7987bd9db4d5fbac52fe5363d2902fc4499b102d12f83bbe07,,
Earth-Remote-Sensing-Rapid-Response-,mars_spatial_successor_paper_posttest.json,7515,77d6f3592571341c6b18b8f0a266c7696f5f6d0dbd5faedb7ce41a7b3430edf3,transparent post-test development evaluation on exact paper rows and comparator,At least one exact paper superiority gate remains unresolved.
Earth-Remote-Sensing-Rapid-Response-,MARS_SPATIAL_SUCCESSOR_PAPER_POSTTEST.md,630,8ec540241d616f4709f55c6a0d688c7479ba4066de8655e131993785d7cd7f13,,
Earth-Remote-Sensing-Rapid-Response-,mars_successor_fold1_confirmation.json,4503,eff2327aaf08b87ea54c6d7e0929c9ed6f3e5bc6a7c9e10d0dcb4e51e99ab5d0,single sealed independent fold-1 confirmation; paper test not loaded,Independent fold-1 confirmation failed; do not open the paper test.
Earth-Remote-Sensing-Rapid-Response-,MARS_SUCCESSOR_FOLD1_CONFIRMATION.md,433,a581bdfde6a0ff9d741c81721636e0c4395caf6ed1bd2bb2f572bb593d5bee5d,,
Earth-Remote-Sensing-Rapid-Response-,mars_successor_paper_test.json,13457,7e3bc6f45af2b116d654f6e3bbec82a78c3d54b1f1d9d1219e6d6201ac094a01,deterministic metric correction of the frozen official MARS-S2L paper-v3 test evaluation,Frozen ERSRR successor does not pass every preregistered paper-superiority gate.
Earth-Remote-Sensing-Rapid-Response-,MARS_SUCCESSOR_PAPER_TEST.md,549,e46cf04fd3b16f444dd8ac4e4618dd2465b9c3f83917cf463edd0b5bd6889b24,,
Earth-Remote-Sensing-Rapid-Response-,mars_successor_paper_test_v2_posttest_sensor_mask.json,13767,1986ad46fa3de4630d7676769df81e982d5a9b1e7a7cec83589ca5f9b314b9c0,transparent post-test architecture evaluation on the official MARS-S2L paper-v3 cohort,Frozen ERSRR successor does not pass every preregistered paper-superiority gate.
Earth-Remote-Sensing-Rapid-Response-,MARS_SUCCESSOR_PAPER_TEST_V2_POSTTEST_SENSOR_MASK.md,549,4ad374df70611ae7244408a46e2fb386babc78c8ed1bf285e14d9f7afd9bdbd6,,
Earth-Remote-Sensing-Rapid-Response-,mars_successor_paper_test_v3_posttest_scene_ensemble.json,13990,6086f09d9948fde846b83a01c4ce6bdba2080d43a2f4cb409fa2e1de470a065a,transparent post-test architecture evaluation on the official MARS-S2L paper-v3 cohort,Frozen ERSRR successor does not pass every preregistered paper-superiority gate.
Earth-Remote-Sensing-Rapid-Response-,MARS_SUCCESSOR_PAPER_TEST_V3_POSTTEST_SCENE_ENSEMBLE.md,549,0e9aa8b623ecfd45a7c9da91268b75561ed871516d0fa277ce7763b56c7ccb65,,
